ROAD_NAME,district,address
環堤大道,蘆洲區,247台灣新北市蘆洲區環堤大道110號
環堤大道,蘆洲區,247台灣新北市蘆洲區環堤大道110號
環堤大道,蘆洲區,247台灣新北市蘆洲區環堤大道116號
環堤大道,蘆洲區,247台灣新北市蘆洲區環堤大道116號
環堤大道,蘆洲區,247台灣新北市蘆洲區環堤大道116號
環堤大道,蘆洲區,247台灣新北市蘆洲區環堤大道116號
環堤大道,蘆洲區,247台灣新北市蘆洲區環堤大道64號
環堤大道,蘆洲區,"號, No. 58環堤大道蘆洲區新北市台灣 247"
環堤大道,蘆洲區,247台灣新北市蘆洲區環堤大道42號
永安南路二段328巷17弄,蘆洲區,247台灣新北市蘆洲區永安南路二段328巷17弄15號
興德路,三重區,241台灣新北市三重區興德路82號
興德路,三重區,241台灣新北市三重區興德路84號
興德路,三重區,241台灣新北市三重區興德路84號
五谷王北街80巷,三重區,241台灣新北市三重區五谷王北街80巷58號
五谷王北街80巷,三重區,241台灣新北市三重區五谷王北街80巷56號
五谷王北街58巷,三重區,241台灣新北市三重區五谷王北街58巷49-1號
五谷王北街58巷,三重區,241台灣新北市三重區五谷王北街58巷49-1號
新北市,台灣,"No. 15, Alley 24, Lane 61, Section 1, Guangfu Rd,, 三重區新北市台灣 241"
新北市,台灣,"No. 15, Alley 24, Lane 61, Section 1, Guangfu Rd,, 三重區新北市台灣 241"
新北市,台灣,"No. 15, Alley 24, Lane 61, Section 1, Guangfu Rd,, 三重區新北市台灣 241"
光復路一段61巷,三重區,241台灣新北市三重區光復路一段61巷26號7 樓 之 1 號
林口區,新北市,244台灣新北市林口區中山路文林一街口[新巴士]
光復路一段61巷,三重區,241台灣新北市三重區光復路一段61巷26號7 樓 之 1 號
光復路一段61巷,三重區,241台灣新北市三重區光復路一段61巷26號7 樓 之 1 號
光復路一段61巷,三重區,241台灣新北市三重區光復路一段61巷26號7 樓 之 1 號
三重區,台灣,241台灣新北市三重區Ku Pao Home Economics & Commercial High School
三重區,台灣,241台灣新北市三重區Ku Pao Home Economics & Commercial High School
三重區,台灣,241台灣新北市三重區Ku Pao Home Economics & Commercial High School
穀保街,三重區,241台灣新北市三重區穀保街100號
穀保街,三重區,241台灣新北市三重區穀保街100號
穀保街,三重區,241台灣新北市三重區穀保街100號
穀保街,三重區,241台灣新北市三重區穀保街100號
過圳街,三重區,241台灣新北市三重區過圳街30號
過圳街,三重區,241台灣新北市三重區過圳街30號
過圳街,三重區,241台灣新北市三重區過圳街30號
竹林路,林口區,244台灣新北市林口區竹林路46號
過圳街,三重區,241台灣新北市三重區過圳街22號
三重區,新北市,241台灣新北市三重區新北市三重區
三重區,新北市,241台灣新北市三重區新北市三重區
三重區,新北市,241台灣新北市三重區新北市三重區
過圳街,三重區,241台灣新北市三重區過圳街42-1號
車子路,新店區,231台灣新北市新店區車子路115號
車子路,新店區,231台灣新北市新店區車子路115號
車子路,新店區,231台灣新北市新店區車子路115號
新店區,新北市,231台灣新北市新店區活動中心
新店區,新北市,231台灣新北市新店區活動中心
新店區,新北市,231台灣新北市新店區活動中心
"Alley 6, Lane 27, Zhongxing Road",汐止區,"221台灣新北市汐止區Alley 6, Lane 27, Zhongxing Road4號"
"Alley 6, Lane 27, Zhongxing Road",汐止區,"221台灣新北市汐止區Alley 6, Lane 27, Zhongxing Road4號"
新店區,新北市,231台灣新北市新店區活動中心
新店區,新北市,231台灣新北市新店區活動中心
新店區,新北市,231台灣新北市新店區活動中心
新店區,新北市,231台灣新北市新店區活動中心
新店區,新北市,231台灣新北市新店區活動中心
新店區,新北市,231台灣新北市新店區活動中心
車子路,新店區,231台灣新北市新店區車子路117號
車子路,新店區,231台灣新北市新店區車子路117號
車子路,新店區,231台灣新北市新店區車子路117號
車子路,新店區,231台灣新北市新店區車子路121號
車子路,新店區,231台灣新北市新店區車子路121號
車子路,新店區,231台灣新北市新店區車子路121號
新店區,新北市,231台灣新北市新店區車子路121-1號路口
新店區,新北市,231台灣新北市新店區車子路121-1號路口
新店區,新北市,231台灣新北市新店區車子路121-1號路口
新店區,新北市,231台灣新北市新店區車子路121-1號路口
新店區,新北市,231台灣新北市新店區車子路121-1號路口
新店區,新北市,231台灣新北市新店區車子路121-1號路口
新店區,新北市,231台灣新北市新店區車子路121-1號路口
新店區,新北市,231台灣新北市新店區布佬廚房
新店區,新北市,231台灣新北市新店區布佬廚房
新店區,新北市,231台灣新北市新店區布佬廚房
新店區,新北市,231台灣新北市新店區布佬廚房
車子路,新店區,231台灣新北市新店區車子路117號
車子路,新店區,231台灣新北市新店區車子路117號
車子路,新店區,231台灣新北市新店區車子路121號
立德路,土城區,236台灣新北市土城區立德路27號
車子路,新店區,231台灣新北市新店區車子路121號
車子路,新店區,231台灣新北市新店區車子路121號
車子路,新店區,231台灣新北市新店區車子路121號
車子路,新店區,231台灣新北市新店區車子路121號
車子路,新店區,231台灣新北市新店區車子路121號
車子路,新店區,231台灣新北市新店區車子路121號
車子路,新店區,231台灣新北市新店區車子路121號
車子路,新店區,231台灣新北市新店區車子路121號
新店區,新北市,231台灣新北市新店區車子路121-1號路口
新店區,新北市,231台灣新北市新店區車子路121-1號路口
新店區,新北市,231台灣新北市新店區車子路121-1號路口
新店區,新北市,231台灣新北市新店區布佬廚房
三陽路134巷,三重區,241台灣新北市三重區三陽路134巷1號
三陽路,三重區,241台灣新北市三重區三陽路172-11號
三陽路100巷3弄,三重區,241台灣新北市三重區三陽路100巷3弄172-14號
三陽路100巷3弄,三重區,241台灣新北市三重區三陽路100巷3弄172-10號
興德路,三重區,241台灣新北市三重區興德路88號7樓號
興德路,三重區,241台灣新北市三重區興德路88號7樓號
興德路,三重區,241台灣新北市三重區興德路55號
興德路,三重區,241台灣新北市三重區興德路9號
興德路,三重區,241台灣新北市三重區興德路88號7樓號
興德路,三重區,241台灣新北市三重區興德路88號7樓號
興德路,三重區,241台灣新北市三重區興德路88號7樓號
興德路,三重區,241台灣新北市三重區興德路88號7樓號
興德路,三重區,241台灣新北市三重區興德路88號7樓號
五谷王北街,三重區,241台灣新北市三重區五谷王北街189號
五谷王北街,三重區,241台灣新北市三重區五谷王北街189號
五谷王北街,三重區,241台灣新北市三重區五谷王北街189號
五谷王北街,三重區,241台灣新北市三重區五谷王北街189號
五谷王北街,三重區,241台灣新北市三重區五谷王北街189號
五谷王北街,三重區,241台灣新北市三重區五谷王北街189號
五谷王北街,三重區,241台灣新北市三重區五谷王北街189號
五谷王北街,三重區,241台灣新北市三重區五谷王北街189號
光復路二段,三重區,241台灣新北市三重區光復路二段1號
樹林區,新北市,237台灣新北市樹林區龍埔國中
三陽路100巷3弄,三重區,241台灣新北市三重區三陽路100巷3弄172-39號
三陽路100巷3弄,三重區,241台灣新北市三重區三陽路100巷3弄172-39號
三陽路100巷3弄,三重區,241台灣新北市三重區三陽路100巷3弄172-39號
三陽路100巷3弄,三重區,241台灣新北市三重區三陽路100巷3弄172-39號
大義路,三峽區,237台灣新北市三峽區大義路277號
三陽路100巷3弄,三重區,241台灣新北市三重區三陽路100巷3弄172-39號
三陽路100巷3弄,三重區,241台灣新北市三重區三陽路100巷3弄172-37號
三重區,新北市,241台灣新北市三重區機慢車專用道
三重區,新北市,241台灣新北市三重區機慢車專用道
三重區,新北市,241台灣新北市三重區機慢車專用道
三重區,新北市,241台灣新北市三重區機慢車專用道
三重區,新北市,241台灣新北市三重區機慢車專用道
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
環河南路,三重區,241台灣新北市三重區環河南路299號
環河南路,三重區,241台灣新北市三重區環河南路299號
環河南路,三重區,241台灣新北市三重區環河南路299號
三重區,新北市,241台灣新北市三重區機慢車專用道
三重區,新北市,241台灣新北市三重區機慢車專用道
三重區,新北市,241台灣新北市三重區機慢車專用道
三重區,新北市,241台灣新北市三重區機慢車專用道
三重區,新北市,241台灣新北市三重區機慢車專用道
三重區,新北市,241台灣新北市三重區機慢車專用道
成功路,三重區,241台灣新北市三重區成功路91號
成功路,三重區,241台灣新北市三重區成功路91號
成功路,三重區,241台灣新北市三重區成功路91號
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
環河南路,三重區,241台灣新北市三重區環河南路299號
環河南路,三重區,241台灣新北市三重區環河南路299號
環河南路,三重區,241台灣新北市三重區環河南路299號
環河南路,三重區,241台灣新北市三重區環河南路299號
環河南路,三重區,241台灣新北市三重區環河南路299號
環河南路,三重區,241台灣新北市三重區環河南路299號
環河南路,三重區,241台灣新北市三重區環河南路299號
環河南路,三重區,241台灣新北市三重區環河南路299號
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區環河南路
三重區,新北市,241台灣新北市三重區機慢車專用道
大暖路,土城區,236台灣新北市土城區大暖路17號
三重區,新北市,241台灣新北市三重區機慢車專用道
三重區,新北市,241台灣新北市三重區機慢車專用道
三重區,新北市,241台灣新北市三重區機慢車專用道
安德街116巷,新店區,231台灣新北市新店區安德街116巷10號
安德街116巷,新店區,231台灣新北市新店區安德街116巷10號
安德街116巷,新店區,231台灣新北市新店區安德街116巷1-60號
佳園路三段,樹林區,238台灣新北市樹林區佳園路三段488號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14-2號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
大成路,樹林區,238台灣新北市樹林區大成路2號
成泰路一段,五股區,248台灣新北市五股區成泰路一段221-8號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14之4號
116,自強路,248台灣新北市五股區自強路116號朝陽公園
116,自強路,248台灣新北市五股區自強路116號朝陽公園
116,自強路,248台灣新北市五股區自強路116號朝陽公園
中央路一段262巷,土城區,236台灣新北市土城區中央路一段262巷19號
成泰路一段189巷,五股區,248台灣新北市五股區成泰路一段189巷14-2號
中央路一段262巷,土城區,236台灣新北市土城區中央路一段262巷25號
中央路一段262巷,土城區,236台灣新北市土城區中央路一段262巷29號
中山路,金山區,208台灣新北市金山區中山路267號
中山路,金山區,208台灣新北市金山區中山路431號
中山路,金山區,208台灣新北市金山區中山路431號
中山路,金山區,208台灣新北市金山區中山路431號
中山路,金山區,208台灣新北市金山區中山路431號
中山路,金山區,208台灣新北市金山區中山路431號
中山路,金山區,208台灣新北市金山區中山路431號
中山路,金山區,208台灣新北市金山區中山路431號
仁愛路二段,林口區,244台灣新北市林口區仁愛路二段490號
中央路一段,土城區,236台灣新北市土城區中央路一段289號
中山路,金山區,208台灣新北市金山區中山路275號
中山路,金山區,208台灣新北市金山區中山路431號
中山路,金山區,208台灣新北市金山區中山路403號
金山區,新北市,208台灣新北市金山區獅頭山公園(老街溫泉區)[新巴士]
金山區,新北市,208台灣新北市金山區獅頭山公園(老街溫泉區)[新巴士]
金山區,新北市,208台灣新北市金山區獅頭山公園(老街溫泉區)[新巴士]
金山區,新北市,208台灣新北市金山區獅頭山公園(老街溫泉區)[新巴士]
金山區,新北市,208台灣新北市金山區獅頭山公園(老街溫泉區)[新巴士]
金山區,新北市,208台灣新北市金山區中興路
金山區,新北市,208台灣新北市金山區中興路
金山區,新北市,208台灣新北市金山區獅頭山公園(老街溫泉區)
金山區,新北市,208台灣新北市金山區獅頭山公園(老街溫泉區)
金山區,新北市,208台灣新北市金山區獅頭山公園(老街溫泉區)
金山區,新北市,208台灣新北市金山區獅頭山公園(老街溫泉區)
金山區,新北市,208台灣新北市金山區獅頭山公園(老街溫泉區)
金山區,新北市,208台灣新北市金山區中興路
金山區,新北市,208台灣新北市金山區中興路
金山區,新北市,208台灣新北市金山區中興路
金山區,新北市,208台灣新北市金山區中興路
金山區,新北市,208台灣新北市金山區中興路
金山區,新北市,208台灣新北市金山區中興路
金山區,新北市,208台灣新北市金山區中興路
金山區,新北市,208台灣新北市金山區中興路
金山區,新北市,208台灣新北市金山區中興路
光明街,鶯歌區,239台灣新北市鶯歌區光明街64號
新生路,泰山區,243台灣新北市泰山區新生路32號
新生路,泰山區,243台灣新北市泰山區新生路32號
新生路,泰山區,243台灣新北市泰山區新生路40號
新生路,泰山區,243台灣新北市泰山區新生路72號
新生路,泰山區,243台灣新北市泰山區新生路72號
新生路,泰山區,243台灣新北市泰山區新生路35號
新生路,泰山區,243台灣新北市泰山區新生路53號
泰山區,新北市,243台灣新北市泰山區新北市泰山區
新生路,泰山區,243台灣新北市泰山區新生路32號
新生路,泰山區,243台灣新北市泰山區新生路125號
新生路,泰山區,243台灣新北市泰山區新生路129號
新生路,泰山區,243台灣新北市泰山區新生路129號
新生路,泰山區,243台灣新北市泰山區新生路129號
新生路,泰山區,"31 巷 號 4 樓, No. 22新生路泰山區新北市台灣 243"
大成路,樹林區,"號, No. 20大成路樹林區新北市台灣 238"
大成路,樹林區,238台灣新北市樹林區大成路28號
永福街,三重區,241台灣新北市三重區永福街256號
新北市,台灣,243台灣新北市泰山區新生路172號
新北市,台灣,243台灣新北市泰山區新生路172號
新北市,台灣,243台灣新北市泰山區新生路172號
民安西路,新莊區,242台灣新北市新莊區民安西路472號
貴鳳街,泰山區,243台灣新北市泰山區貴鳳街13號
貴鳳街,泰山區,243台灣新北市泰山區貴鳳街29號
貴鳳街,泰山區,243台灣新北市泰山區貴鳳街27號
貴鳳街,泰山區,243台灣新北市泰山區貴鳳街22-8號
台麗街,泰山區,"號, No. 20台麗街泰山區新北市台灣 243"
台麗街,泰山區,243台灣新北市泰山區台麗街55號
台麗街,泰山區,243台灣新北市泰山區台麗街55號
台麗街,泰山區,243台灣新北市泰山區台麗街55號
台麗街,泰山區,243台灣新北市泰山區台麗街55號
台麗街,泰山區,243台灣新北市泰山區台麗街65-3號
大成路,樹林區,238台灣新北市樹林區大成路28號
台麗街,泰山區,243台灣新北市泰山區台麗街65-3號
台麗街,泰山區,243台灣新北市泰山區台麗街79號
台麗街,泰山區,243台灣新北市泰山區台麗街77-3號
憲訓路,泰山區,243台灣新北市泰山區憲訓路4號
憲訓路,泰山區,243台灣新北市泰山區憲訓路3號
憲訓路,泰山區,243台灣新北市泰山區憲訓路36號
憲訓路,泰山區,243台灣新北市泰山區憲訓路36號
憲訓路,泰山區,243台灣新北市泰山區憲訓路3號
憲訓路,泰山區,243台灣新北市泰山區憲訓路3號
憲訓路,泰山區,243台灣新北市泰山區憲訓路36號
憲訓路,泰山區,243台灣新北市泰山區憲訓路36號
憲訓路,泰山區,243台灣新北市泰山區憲訓路36號
憲訓路,泰山區,243台灣新北市泰山區憲訓路36號
憲訓路,泰山區,243台灣新北市泰山區憲訓路3號
憲訓路,泰山區,243台灣新北市泰山區憲訓路36號
憲訓路,泰山區,243台灣新北市泰山區憲訓路3號
憲訓路,泰山區,243台灣新北市泰山區憲訓路3號
憲訓路,泰山區,243台灣新北市泰山區憲訓路36號
憲訓路,泰山區,243台灣新北市泰山區憲訓路36號
憲訓路,泰山區,243台灣新北市泰山區憲訓路36號
美寧街,泰山區,243台灣新北市泰山區美寧街78號
美寧街,泰山區,243台灣新北市泰山區美寧街78號
美寧街,泰山區,243台灣新北市泰山區美寧街78號
美寧街,泰山區,243台灣新北市泰山區美寧街78號
美寧街,泰山區,243台灣新北市泰山區美寧街78號
美寧街,泰山區,243台灣新北市泰山區美寧街78號
美寧街,泰山區,243台灣新北市泰山區美寧街78號
美寧街,泰山區,243台灣新北市泰山區美寧街104號
美寧街,泰山區,243台灣新北市泰山區美寧街104號
美寧街,泰山區,243台灣新北市泰山區美寧街104號
美寧街,泰山區,243台灣新北市泰山區美寧街104號
美寧街,泰山區,243台灣新北市泰山區美寧街104號
美寧街,泰山區,243台灣新北市泰山區美寧街104號
美寧街,泰山區,243台灣新北市泰山區美寧街104號
美寧街,泰山區,243台灣新北市泰山區美寧街104號
自強路一段,三重區,241台灣新北市三重區自強路一段156號
文化路二段182巷1弄,板橋區,220台灣新北市板橋區文化路二段182巷1弄20號
文化路二段182巷1弄,板橋區,220台灣新北市板橋區文化路二段182巷1弄18號
文化路二段182巷1弄,板橋區,220台灣新北市板橋區文化路二段182巷1弄11號
文化路二段182巷1弄,板橋區,220台灣新北市板橋區文化路二段182巷1弄11號
文化路二段182巷1弄,板橋區,220台灣新北市板橋區文化路二段182巷1弄11號
文化路二段182巷1弄,板橋區,220台灣新北市板橋區文化路二段182巷1弄12號
文化路二段182巷1弄,板橋區,220台灣新北市板橋區文化路二段182巷1弄12號
文化路二段182巷1弄,板橋區,220台灣新北市板橋區文化路二段182巷1弄12號
文化路二段182巷1弄,板橋區,220台灣新北市板橋區文化路二段182巷1弄17號
文化路二段182巷1弄,板橋區,220台灣新北市板橋區文化路二段182巷1弄8號
文化路二段182巷1弄,板橋區,220台灣新北市板橋區文化路二段182巷1弄15號
福祥街,土城區,236台灣新北市土城區福祥街17號
福祥街,土城區,236台灣新北市土城區福祥街21號
仁愛路,土城區,236台灣新北市土城區仁愛路48-10號
明德路二段,土城區,236台灣新北市土城區明德路二段291號
集美街,三重區,241台灣新北市三重區集美街55號
集美街,三重區,241台灣新北市三重區集美街178號
集美街,三重區,241台灣新北市三重區集美街210之5號
神農街,三重區,241台灣新北市三重區神農街318號之1號
成泰路一段,五股區,248台灣新北市五股區成泰路一段105號
神農街,三重區,241台灣新北市三重區神農街318號之1號
神農街,三重區,241台灣新北市三重區神農街318號之1號
光復路二段17巷,三重區,241台灣新北市三重區光復路二段17巷21號
光復路二段17巷,三重區,241台灣新北市三重區光復路二段17巷21號
光復路二段17巷,三重區,241台灣新北市三重區光復路二段17巷21號
光復路二段17巷,三重區,241台灣新北市三重區光復路二段17巷21號
光復路二段17巷,三重區,241台灣新北市三重區光復路二段17巷21號
光復路二段17巷,三重區,241台灣新北市三重區光復路二段17巷21號
光復路二段17巷,三重區,241台灣新北市三重區光復路二段17巷21號
光復路二段87巷,三重區,241台灣新北市三重區光復路二段87巷10-2號
光復路二段,三重區,241台灣新北市三重區光復路二段137-2號
疏洪西路,三重區,241台灣新北市三重區疏洪西路240-1號
漢生東路,板橋區,220台灣新北市板橋區漢生東路260號
中正南路25巷,三重區,241台灣新北市三重區中正南路25巷8號
三和路四段44巷,三重區,241台灣新北市三重區三和路四段44巷29號
三和路四段44巷,三重區,241台灣新北市三重區三和路四段44巷27號
滿平街136巷10弄,板橋區,220台灣新北市板橋區滿平街136巷10弄11號
綠堤街,板橋區,220台灣新北市板橋區綠堤街49號
綠堤街,板橋區,220台灣新北市板橋區綠堤街47號
綠堤街,板橋區,220台灣新北市板橋區綠堤街47號
綠堤街,板橋區,220台灣新北市板橋區綠堤街47號
綠堤街,板橋區,220台灣新北市板橋區綠堤街47號
綠堤街,板橋區,220台灣新北市板橋區綠堤街45號
吉祥路,林口區,244台灣新北市林口區吉祥路180號
吉祥路,林口區,244台灣新北市林口區吉祥路180號
吉祥路,林口區,244台灣新北市林口區吉祥路180號
吉祥路,林口區,244台灣新北市林口區吉祥路180號
吉祥路,林口區,244台灣新北市林口區吉祥路180號
文化二路二段113巷,林口區,244台灣新北市林口區文化二路二段113巷3號
吉祥路,林口區,244台灣新北市林口區吉祥路180號
樟樹一路,汐止區,221台灣新北市汐止區樟樹一路252號
吉祥路,林口區,244台灣新北市林口區吉祥路180號
中華路一段,土城區,236台灣新北市土城區中華路一段148號
中正路,板橋區,220台灣新北市板橋區中正路388號
中正路,板橋區,220台灣新北市板橋區中正路394號
中正路,板橋區,220台灣新北市板橋區中正路396號
中正路,板橋區,220台灣新北市板橋區中正路398號
中正路,板橋區,220台灣新北市板橋區中正路402號
四維路,林口區,244台灣新北市林口區四維路10號
四維路,林口區,244台灣新北市林口區四維路b10號
文化一路一段135巷,林口區,244台灣新北市林口區文化一路一段135巷12號
文化二路二段113巷,林口區,244台灣新北市林口區文化二路二段113巷3號
吉安街,新店區,231台灣新北市新店區吉安街6號
吉安街,新店區,231台灣新北市新店區吉安街17號
吉安街,新店區,"號, No. 9吉安街新店區新北市台灣 231"
文化二路二段113巷,林口區,244台灣新北市林口區文化二路二段113巷5號
文化二路二段113巷,林口區,244台灣新北市林口區文化二路二段113巷5號
文化二路二段113巷,林口區,244台灣新北市林口區文化二路二段113巷5號
土城區,新北市,236台灣新北市土城區安和國小
延和路,土城區,236台灣新北市土城區延和路16號
板橋區,新北市,220台灣新北市板橋區新北市板橋區
延和路,土城區,236台灣新北市土城區延和路16號
溪崑二街111巷,板橋區,220台灣新北市板橋區溪崑二街111巷11號
溪崑二街111巷,板橋區,220台灣新北市板橋區溪崑二街111巷11號
滿平街84巷35弄,板橋區,220台灣新北市板橋區滿平街84巷35弄8號
滿平街84巷35弄,板橋區,220台灣新北市板橋區滿平街84巷35弄10號
板橋區,新北市,220台灣新北市板橋區新北市板橋區
中華路一段,土城區,236台灣新北市土城區中華路一段60號
溪崑二街111巷,板橋區,220台灣新北市板橋區溪崑二街111巷11號
滿平街84巷35弄,板橋區,220台灣新北市板橋區滿平街84巷35弄10號
滿平街136巷8弄,板橋區,220台灣新北市板橋區滿平街136巷8弄12號
滿平街136巷10弄,板橋區,220台灣新北市板橋區滿平街136巷10弄11號
溪崑二街84巷,板橋區,220台灣新北市板橋區溪崑二街84巷80號
溪崑二街84巷,板橋區,220台灣新北市板橋區溪崑二街84巷80號
中華路一段,土城區,236台灣新北市土城區中華路一段68號
溪崑二街,板橋區,220台灣新北市板橋區溪崑二街118號
溪崑二街118巷,板橋區,220台灣新北市板橋區溪崑二街118巷2號
溪崑二街118巷,板橋區,220台灣新北市板橋區溪崑二街118巷2號
溪崑二街,板橋區,220台灣新北市板橋區溪崑二街113號
板橋區,新北市,220台灣新北市板橋區溪州公園
中山路二段151巷6弄,樹林區,238台灣新北市樹林區中山路二段151巷6弄5號
中山路二段151巷6弄,樹林區,238台灣新北市樹林區中山路二段151巷6弄5號
中山路二段151巷6弄,樹林區,238台灣新北市樹林區中山路二段151巷6弄5號
中山路二段151巷6弄,樹林區,238台灣新北市樹林區中山路二段151巷6弄2號
中山路二段151巷6弄,樹林區,238台灣新北市樹林區中山路二段151巷6弄2號
中山路二段151巷6弄,樹林區,238台灣新北市樹林區中山路二段151巷6弄2號
中山路二段,樹林區,238台灣新北市樹林區中山路二段147號
中正路一段87巷8弄,淡水區,251台灣新北市淡水區中正路一段87巷8弄29號
北深路三段,深坑區,222台灣新北市深坑區北深路三段91號
忠孝路,八里區,249台灣新北市八里區忠孝路207號
北深路三段,深坑區,222台灣新北市深坑區北深路三段128號
北深路三段,深坑區,222台灣新北市深坑區北深路三段38號
北深路三段,深坑區,222台灣新北市深坑區北深路三段38號
北深路三段,深坑區,222台灣新北市深坑區北深路三段54號
北深路三段,深坑區,222台灣新北市深坑區北深路三段54號
北深路三段,深坑區,222台灣新北市深坑區北深路三段54號
北深路三段,深坑區,222台灣新北市深坑區北深路三段111號
北深路三段,深坑區,222台灣新北市深坑區北深路三段111號
北深路三段,深坑區,222台灣新北市深坑區北深路三段123號
北深路三段,深坑區,222台灣新北市深坑區北深路三段123號
106縣道,深坑區,222台灣新北市深坑區106縣道137號
北深路三段,深坑區,222台灣新北市深坑區北深路三段141號
三重區,新北市,241台灣新北市三重區環河南路
北深路三段141巷,深坑區,222台灣新北市深坑區北深路三段141巷2號
北深路三段,深坑區,222台灣新北市深坑區北深路三段285號
106縣道,深坑區,222台灣新北市深坑區106縣道272號
106縣道,深坑區,222台灣新北市深坑區106縣道272號
北深路三段,深坑區,222台灣新北市深坑區北深路三段276號
106縣道,深坑區,222台灣新北市深坑區106縣道184號
北深路三段,深坑區,222台灣新北市深坑區北深路三段279號
北深路三段,深坑區,222台灣新北市深坑區北深路三段249號
北深路三段,深坑區,222台灣新北市深坑區北深路三段235號
106縣道,深坑區,222台灣新北市深坑區106縣道231號
106縣道,深坑區,222台灣新北市深坑區106縣道280號
鎮前街,樹林區,238台灣新北市樹林區鎮前街469-6號
北深路三段,深坑區,222台灣新北市深坑區北深路三段329號
北深路三段,深坑區,222台灣新北市深坑區北深路三段293號
北深路三段,深坑區,222台灣新北市深坑區北深路三段253號
莊敬路,板橋區,220台灣新北市板橋區莊敬路140號
北深路三段,深坑區,222台灣新北市深坑區北深路三段82號
北深路三段,深坑區,222台灣新北市深坑區北深路三段82號
北深路三段,深坑區,222台灣新北市深坑區北深路三段45號
新北市,台灣,222台灣新北市深坑區北深路三段99號2樓復健中心
106縣道,深坑區,222台灣新北市深坑區106縣道59號
106縣道,深坑區,222台灣新北市深坑區106縣道59號
106縣道,深坑區,222台灣新北市深坑區106縣道9號
北深路二段,深坑區,222台灣新北市深坑區北深路二段70號
北深路二段,深坑區,222台灣新北市深坑區北深路二段74號
北深路二段,深坑區,222台灣新北市深坑區北深路二段78號
北深路二段,深坑區,222台灣新北市深坑區北深路二段123號
北深路二段,深坑區,222台灣新北市深坑區北深路二段88號
北深路二段,深坑區,222台灣新北市深坑區北深路二段90號
北深路二段,深坑區,222台灣新北市深坑區北深路二段120號
北深路二段,深坑區,222台灣新北市深坑區北深路二段126號
北深路二段,深坑區,222台灣新北市深坑區北深路二段123號
北深路二段,深坑區,222台灣新北市深坑區北深路二段130號
北深路二段,深坑區,222台灣新北市深坑區北深路二段51-1號
北深路二段,深坑區,222台灣新北市深坑區北深路二段48號
北66鄉道,新莊區,242台灣新北市新莊區北66鄉道720號
板橋區,新北市,220台灣新北市板橋區新北市板橋區
永福街197巷37弄,三重區,241台灣新北市三重區永福街197巷37弄6號
文化路217巷,鶯歌區,239台灣新北市鶯歌區文化路217巷20號
文化路217巷,鶯歌區,239台灣新北市鶯歌區文化路217巷20號
文化路217巷,鶯歌區,239台灣新北市鶯歌區文化路217巷20號
文化路217巷,鶯歌區,239台灣新北市鶯歌區文化路217巷20號
文化路217巷,鶯歌區,239台灣新北市鶯歌區文化路217巷20號
文化路217巷,鶯歌區,239台灣新北市鶯歌區文化路217巷20號
文化路217巷,鶯歌區,239台灣新北市鶯歌區文化路217巷20號
文化路217巷,鶯歌區,239台灣新北市鶯歌區文化路217巷20號
文化路217巷,鶯歌區,239台灣新北市鶯歌區文化路217巷20號
文化路217巷,鶯歌區,239台灣新北市鶯歌區文化路217巷20號
文化路393巷2弄,鶯歌區,239台灣新北市鶯歌區文化路393巷2弄7號
文化路393巷2弄,鶯歌區,239台灣新北市鶯歌區文化路393巷2弄7號
